value,is_anomaly
0.0308841382408,0
0.103813774393,0
0.0489537686956,0
0.0422587940899,0
0.0483886855855,0
0.0341978305677,0
0.0883595306677,0
0.0868905182728,0
0.031087561677,0
0.0712874632339,0
0.143726169939,0
0.126475174871,0
0.0428545311986,0
0.0399303898491,0
0.076184645265,0
0.0378300204085,0
0.0308841382408,0
0.0483165502763,0
0.109865855668,0
0.0254850028979,0
0.124517576433,0
0.128756909492,0
0.157206390941,0
0.0790920172619,0
0.147114998905,0
0.0531410973178,0
0.101362462813,0
0.0531193158024,0
0.1131335159,0
0.0767601882127,0
0.0889052213335,0
0.100955513018,0
0.156854275028,0
0.110906389604,0
0.0547980899819,0
0.0846131662809,0
0.157904255053,0
0.0216751093921,0
0.141120496453,0
0.0596121115209,0
0.0678358905226,0
0.0474144600268,0
0.050348669784,0
0.0729671577319,0
0.107135271592,0
0.0736224966125,0
0.115564763554,0
0.0341604896837,0
0.0195719351821,0
0.157209962069,0
0.115150414542,0
0.0864157157893,0
0.0926063069206,0
0.0464585790387,0
0.109778316004,0
0.110900091915,0
0.0766527953748,0
0.108720240047,0
0.114716288639,0
0.110700246671,0
0.0268277231341,0
0.0294266306925,0
0.0286117527742,0
0.0531061810924,0
0.0555381609062,0
0.110096903912,0
0.109799780931,0
0.0361742232848,0
0.048361321379,0
0.109581259532,0
0.0473053435597,0
0.0453168686646,0
0.13255054531,0
0.0796955873691,0
0.102773551859,0
0.150611247964,0
0.145091697041,0
0.0544452500016,0
0.0820587999158,0
0.0421513117828,0
0.0574047033097,0
0.0408919184256,0
0.0452246366767,0
0.0,0
0.0,0
0.103354566934,0
0.0338462221208,0
0.0261671294193,0
0.0857176778087,0
0.124599536312,0
0.0547506580735,0
0.207991067727,0
0.1031423108,0
0.122126532921,0
0.191590582992,0
0.10782180852,0
0.0640886953864,0
0.0955401688948,0
0.0393602967911,0
0.0866114792493,0
0.058455074416,0
0.0514908000796,0
0.075496432869,0
0.103586252187,0
0.0628064314279,0
0.0897033897869,0
0.094517316131,0
0.0323220116639,0
0.0479115604076,0
0.0620012144312,0
0.0271027187494,0
0.0347031148441,0
0.0662360175732,0
0.0322303552118,0
0.115596642157,0
0.0219525023741,0
0.133477111947,0
0.105794083498,0
0.106790353502,0
0.0686336276803,0
0.0469951801144,0
0.141596400743,0
0.0785000392992,0
0.0492322950478,0
0.0787775924829,0
0.0899343349995,0
0.0818691638585,0
0.145560649037,0
0.0,0
0.0,0
0.0306935474212,0
0.0,0
0.0469994478314,0
0.0288155796817,0
0.0,0
0.0393602967911,0
0.0395708321994,0
0.0906592463081,0
0.105405790501,0
0.0626016104663,0
0.0514558556383,0
0.0546317586488,0
0.0901782294973,0
0.0452875250916,0
0.03334469832,0
0.0800983945862,0
0.0251623010347,0
0.078260793448,0
0.0722386392468,0
0.0429178736743,0
0.0472059715809,0
0.0482730082291,0
0.0369879758763,0
0.0629146367172,0
0.0333193043938,0
0.0291152756239,0
0.0682163812344,0
0.0154085893482,0
0.0191601843563,0
0.0637423974648,0
0.0997388907288,0
0.109506215545,0
0.0613892062159,0
0.0513076380602,0
0.0824715715529,0
0.0601224488786,0
0.0746984296972,0
0.0561706251376,0
0.0526689529464,0
0.0688718844868,0
0.0402360571109,0
0.0532000124714,0
0.0567251724828,0
0.0352293414739,0
0.0,0
0.0201907230687,0
0.0933429613779,0
0.0,0
0.015717168145,0
0.0171906099937,0
0.0,0
0.043273461916,0
0.0298545209635,0
0.0173836200141,0
0.0463913835737,0
0.042155878228,0
0.0526842223396,0
0.0635739542126,0
0.077413583129,0
0.0696050787321,0
0.075937967855,0
0.0473540024384,0
0.0440000403881,0
0.0951309719246,0
0.0692749875477,0
0.0611189741174,0
0.0563937407501,0
0.0612508658941,0
0.0477468835127,0
0.0471364406734,0
0.0,0
0.0,0
0.0498285201326,0
0.0,0
0.0,0
0.0435768252126,0
0.0351738919659,0
0.0441351037967,0
0.0169556714515,0
0.133039648611,0
0.0164621141329,0
0.0556963633699,0
0.0364117743658,0
0.0479667244181,0
0.0560996178267,0
0.0969904797811,0
0.11147038221,0
0.0447979273815,0
0.0244035191771,0
0.0853277681843,0
0.0436151686476,0
0.0566920059429,0
0.0337085531315,0
0.0401484539682,0
0.0995515266975,0
0.0,0
0.0361578675499,0
0.0527387846969,0
0.0216360914229,0
0.0371202206396,0
0.034467327402,0
0.0,0
0.0968070197103,0
0.0596014752309,0
0.0684315211416,0
0.096110855428,0
0.064177980162,0
0.115657469934,0
0.0735017324873,0
0.0727461008196,0
0.0755788800236,0
0.0368168880387,0
0.0939692354536,0
0.0348482941866,0
0.0841912691809,0
0.131090365148,0
0.0611323561474,0
0.0194780999701,0
0.0,0
0.0,0
0.0179652044072,0
0.0192022634818,0
0.0,0
0.0523063270136,0
0.0853657553302,0
0.0524613602567,0
0.0353029928487,0
0.0286827349426,0
0.0242044622994,0
0.0343601003075,0
0.0189773029692,0
0.0343088472579,0
0.0746008825549,0
0.0550379350832,0
0.0393116735224,0
0.0466199282668,0
0.0482275420289,0
0.0203678638481,0
0.0630699680466,0
0.054470866057,0
0.0,0
0.059261864411,0
0.064174002349,0
0.0,0
0.0219124112146,0
0.0579582620021,0
0.0353586337734,0
0.0291912444401,0
0.0549813138232,0
0.0640534770586,0
0.0,0
0.0554456343633,0
0.0409969988672,0
0.0276701897554,0
0.0545798393108,0
0.0448336400733,0
0.0328229715141,0
0.017696014615,0
0.0941870999924,0
0.0618175291494,0
0.0540001613676,0
0.061656002496,0
0.0559158392592,0
0.0627883309967,0
0.0448880482735,0
0.0952594849563,0
0.0219525023741,0
0.0,0
0.0,0
0.0,0
0.0615570796632,0
0.141860750404,0
0.0,0
0.0774576735245,0
0.164229773298,0
0.0493660674557,0
0.100643816316,0
0.119091593128,0
0.0900381667662,0
0.0558826592457,0
0.183689391322,0
0.0857426825355,0
0.125597007166,0
0.0861298506191,0
0.0417526183262,0
0.0943964736529,0
0.0453239600753,0
0.138084113339,0
0.0802934985468,0
0.0650730749546,0
0.0845180218563,0
0.0305073955405,0
0.058925029213,0
0.0,0
0.0330759061236,0
0.166337047047,0
0.102285360282,0
0.169493655497,0
0.082603977562,0
0.0243783638449,0
0.156868741478,0
0.0639294611489,0
0.1260201901,0
0.0351371918936,0
0.149657280627,0
0.100461700774,0
0.131631054879,0
0.0438996110179,0
0.195670928559,0
0.191350117343,0
0.111719150246,0
0.0320536047464,0
0.0964483615807,0
0.0793499615643,0
0.0245811730736,0
0.0255960394261,0
0.0279220743093,0
0.0259354502388,0
0.0330869491557,0
0.0472600698602,0
0.038487130166,0
0.160801698286,0
0.126352700449,0
0.0469044918684,0
0.0595346730853,0
0.121983520236,0
0.052131597947,0
0.0940844388327,0
0.134867647508,0
0.0622261832561,0
0.091202035463,0
0.0961378593246,0
0.104491092008,0
0.0971279664203,0
0.0644049803301,0
0.101881818687,0
0.19953464365,0
0.0747839457206,0
0.0,0
0.0,0
0.0,0
0.0414365710875,0
0.0386717908638,0
0.0358106343161,0
0.14099292133,0
0.0,0
0.0529150803448,0
0.119660228975,0
0.129738707061,0
0.0238386338214,0
0.12358680271,0
0.0890953364722,0
0.0197625306369,0
0.0209949929411,0
0.103802946583,0
0.0792280210877,0
0.0390127799436,0
0.106587136011,0
0.144262784768,0
0.0870620699212,0
0.163259460302,0
0.0,0
0.0,0
0.0772960908337,0
0.0581007478911,0
0.0611915233123,0
0.0859237597444,0
0.0334671973425,0
0.0302657888955,0
0.119503108604,0
0.0916914832706,0
0.184393548276,0
0.107419240675,0
0.158624616471,0
0.149578131363,0
0.240594085705,0
0.155111152101,0
0.195824626331,0
0.139815600375,0
0.139232999055,0
0.130797709999,0
0.0536728812187,0
0.109713737422,0
0.138252049271,0
0.139127789226,0
0.102158036409,0
0.0966174890538,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.068897518747,0
0.0541856980917,0
0.0650730749546,0
0.105476820489,0
0.0564378617083,0
0.0987037115938,0
0.143318896522,0
0.0570444948864,0
0.0,0
0.0321469527361,0
0.0681356146492,0
0.0345142998459,0
0.0283066687951,0
0.13119921991,0
0.0936097720077,0
0.111790186631,0
0.0652726806579,0
0.159018860925,0
0.0,0
0.265375073152,0
0.0,0
0.0566103369082,0
0.0266440440553,0
0.0408196524635,0
0.134977015213,0
0.168534336214,0
0.0865555775157,0
0.0574112778868,0
0.0372444018802,0
0.113274303497,0
0.156909584659,0
0.0960422544909,0
0.0674644568256,0
0.0583731452104,0
0.0480086031661,0
0.126142169945,0
0.0771861213102,0
0.04287938235,0
0.0310142627945,0
0.139571710726,0
0.0271083832583,0
0.0,0
0.0,0
0.0,0
0.0252659914194,0
0.0,0
0.0472199267206,0
0.0831094343194,0
0.108607092988,0
0.0983197180951,0
0.0220129338015,0
0.0649297190791,0
0.0369605357658,0
0.0685368561168,0
0.0123982812676,0
0.0353053118336,0
0.0241537331765,0
0.0317507792129,0
0.0926126856931,0
0.126743401547,0
0.0685947116677,0
0.138665408347,0
0.04681302439,0
0.0729900458108,0
0.171567595419,0
0.0518766997346,0
0.0319586987331,0
0.0733337348516,0
0.0,0
0.0231875123356,0
0.0316725228717,0
0.0911038553622,0
0.0,0
0.0983398607742,0
0.0801194331141,0
0.0436464363197,0
0.0914455212263,0
0.067771120774,0
0.0497685781858,0
0.0674559790062,0
0.141028753511,0
0.0452193294842,0
0.0323828892211,0
0.0751002660895,0
0.0389898463595,0
0.0933966086261,0
0.0679761968756,0
0.0832628733985,0
0.0151126300174,0
0.0315497571274,0
0.0,0
0.0,0
0.0172144862162,0
0.0155419916674,0
0.0,0
0.0271998439341,0
0.0537448023787,0
0.0567551127855,0
0.0708739391937,0
0.190229509771,0
0.175895409479,0
0.0228759790466,0
0.0,0
0.13681403157,0
0.0585074857595,0
0.102270755841,0
0.0672609611302,0
0.152671999167,0
0.06981822189,0
0.0303057715945,0
0.0921170032425,0
0.122981773548,0
0.0870572268901,0
0.0752992007368,0
0.0621769495732,0
0.0208860391836,0
0.0814820039253,0
0.0270141338951,0
0.0827194063036,0
0.0385371808879,0
0.0905438532696,0
0.0259354502388,0
0.0906928293401,0
0.0915463023485,0
0.0956263536843,0
0.0,0
0.0,0
0.0272670399802,0
0.0241028100487,0
0.0722976520682,0
0.123486239228,0
0.0774535888671,0
0.0566255791621,0
0.155090293041,0
0.0795950644069,0
0.0532256135535,0
0.0574112778868,0
0.0771713468527,0
0.0,0
0.0751264214991,0
0.0,0
0.0,0
0.0264630355907,0
0.0242285883299,0
0.0551827973571,0
0.0960769013552,0
0.0594318472033,0
0.0187319019876,0
0.0339705155829,0
0.0499631740874,0
0.0732953740969,0
0.0177155378312,0
0.0146566394691,0
0.15513271231,0
0.0654416203176,0
0.122764473316,0
0.0540464169431,0
0.0682777002764,0
0.101718542959,0
0.0934542857289,0
0.0431843619258,0
0.100507073475,0
0.0195719351821,0
0.0,0
0.0,0
0.0271399563529,0
0.0926326292801,0
0.098676638208,0
0.0,0
0.111323658649,0
0.0947301899901,0
0.0610707111615,0
0.184778320731,0
0.0559866907103,0
0.16264480046,0
0.0262156434694,0
0.0,0
0.054655616583,0
0.0707669250088,0
0.0672172152284,0
0.0460608283886,0
0.0832979508547,0
0.0821902076494,0
0.0467925531985,0
0.0675571495415,0
0.0990508820083,0
0.0,0
0.108246373513,0
0.0,0
0.0,0
0.0377501851767,0
0.0303458676604,0
0.0576652272989,0
0.167740717224,0
0.104621648842,0
0.0519741171636,0
0.0704385470082,0
0.114375330482,0
0.0287540953536,0
0.0687426581968,0
0.0415522555527,0
0.0335713477206,0
0.0147248786528,0
0.0460955809642,0
0.0318597749138,0
0.0941215362534,0
0.11471874999,0
0.0937553019643,0
0.108989488641,0
0.0311299092551,0
0.0,0
0.0201558670445,0
0.016795241271,0
0.0,0
0.0,0
0.0174818685762,0
0.0156387954327,0
0.0378789466715,0
0.148708294625,0
0.0732203078406,0
0.105045532924,0
0.107710487747,0
0.074841150057,0
0.103775266959,0
0.0523366965065,0
0.0399303898491,0
0.0526590266001,0
0.0715937541462,0
0.0721077731866,0
0.14407221323,0
0.0788737372854,0
0.0905438532696,0
0.0,0
0.182296623941,0
0.100643816316,0
0.0,0
0.0,0
0.0,0
0.0646610496772,0
0.10610212881,0
0.0983452395537,0
0.0554260723083,0
0.0260367193634,0
0.058176601538,0
0.11644035457,0
0.0674897387646,0
0.0911555345406,0
0.0522174147054,0
0.0284010451457,0
0.0603099124265,0
0.0576832257042,0
0.0496022443059,0
0.0547716187151,0
0.014455899165,0
0.055635719224,0
0.077488949886,0
0.0677602590984,0
0.0339194535837,0
0.0309482322998,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.101500335783,0
0.136502962336,0
0.048341331535,0
0.0559196366987,0
0.0528267738897,0
0.0793298459043,0
0.0333108795125,0
0.0483067710333,0
0.0340025788026,0
0.0478016404709,0
0.133780750994,0
0.0638536854612,0
0.0,0
0.0738691510166,0
0.0435829084669,0
0.0,0
0.0620069696981,0
0.140069614929,0
0.111985655661,0
0.0,0
0.058427455555,0
0.0708879342067,0
0.0318692338636,0
0.0,0
0.0556803798844,0
0.0309193988572,0
0.0402221508654,0
0.0846272707873,0
0.157906374335,0
0.0991655718464,0
0.0510430166467,0
0.0236958349678,0
0.133631808969,0
0.143759858355,0
0.138905238871,0
0.0963575187245,0
0.0982775442491,0
0.112518339895,0
0.0747686626665,0
0.0380086554169,0
0.0163541749688,0
0.118983509162,0
0.0,0
0.0,0
0.0,0
0.0,0
0.020636446067,0
0.0430447314838,0
0.125135781879,0
0.0995813510176,0
0.085903047712,0
0.0666988208308,0
0.0342283205026,0
0.0284798705608,0
0.164303776993,0
0.0202907224868,0
0.17253761896,0
0.115026757049,0
0.141194457553,0
0.0799005982967,0
0.114593616852,0
0.112998509552,0
0.0781872387381,0
0.152226805116,0
0.0582370372378,0
0.0382709579195,0
0.0454366124039,0
0.0511112635342,0
0.0,0
0.0,0
0.0572484965941,0
0.0,0
0.0848086080434,0
0.0582370372378,0
0.126405988811,0
0.0860269265724,0
0.137123318872,0
0.12184008569,0
0.0503176129069,0
0.071673803242,0
0.0512898588,0
0.0940210057661,0
0.0205662983538,0
0.12275234277,0
0.105419074684,0
0.190503181443,0
0.104723329301,0
0.126449944815,0
0.088594544361,0
0.0,0
0.0953258110723,0
0.1576677275,0
0.0642917870883,0
0.0683953419119,0
0.0259929577365,0
0.0,0
0.0211421672449,0
0.0720678617298,0
0.12752286884,0
0.0438460039867,0
0.102474500964,0
0.0758415063771,0
0.0204966577058,0
0.133994939922,0
0.0911211630236,0
0.118097055413,0
0.0330140478379,0
0.163675978321,0
0.124695373976,0
0.0950020317895,0
0.102806429995,0
0.0288618519852,0
0.0580698431417,0
0.050886592113,0
0.0508182975441,0
0.0,0
0.0835428883103,0
0.0,0
0.0814239085843,0
0.0479115604076,0
0.122015345659,0
0.0887394178813,0
0.0827621453955,0
0.0667796410971,0
0.113670824433,0
0.0215972231583,0
0.168748935922,0
0.0419715305568,0
0.0429839417949,0
0.14500733624,0
0.0467270900311,0
0.0325536179441,0
0.0400392511025,0
0.0551537591011,0
0.0575118101771,0
0.0412028898215,0
0.0785402444946,0
0.116289752452,0
0.0875430359712,0
0.0,0
0.0311510454835,0
0.0,0
0.0299499500261,0
0.0672971427488,0
0.0845052762503,0
0.0498521092694,0
0.0940844388327,0
0.0448961255919,0
0.0732800419646,0
0.131044651243,0
0.103941166729,0
0.0336165058139,0
0.0267215095331,0
0.0820587999158,0
0.0573218278736,0
0.0670058705342,0
0.134292432568,0
0.0150945335254,0
0.063949370933,0
0.0943788117425,0
0.0213934071181,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.100294352231,0
0.0,0
0.103653372498,0
0.124182269547,0
0.0,0
0.0511661167725,0
0.0402221508654,0
0.170572065539,0
0.128615883378,0
0.0,0
0.0,0
0.145693648848,0
0.1819881353,0
0.0380738683688,0
0.114912725753,0
0.0648415380765,0
0.0487083125463,0
0.116297800562,0
0.0765991614979,0
0.0,0
0.0437636231175,0
0.0,0
0.0414365710875,0
0.0,0
0.0819146740962,0
0.11084389924,0
0.125102940833,0
0.102134705117,0
0.0633274344534,0
0.0336665934755,0
0.0574590202894,0
0.0230083917876,0
0.0376223603223,0
0.0267661963084,0
0.136910410723,0
0.0245811730736,0
0.0507236186865,0
0.038807415292,0
0.107315395616,0
0.136491315503,0
0.111909908702,0
0.17879123074,0
0.0872805888836,0
0.0,0
0.0709989466364,0
0.0986170386001,0
0.0,0
0.105197211283,0
0.109285714676,0
0.149690995921,0
0.0601224488786,0
0.0682541399993,0
0.0569876718197,0
0.0946679350148,0
0.132873587722,0
0.0325070122951,0
0.147797415221,0
0.10864900088,0
0.126029698139,0
0.0725371829988,0
0.313812964169,0
0.231206401258,0
0.176874213732,0
0.0220737217035,0
0.116000861391,0
0.104188075495,0
0.0402221508654,0
0.0681246258053,0
0.055328485038,0
0.0277883832895,0
0.0,0
0.0,0
0.0351371918936,0
0.0351371918936,0
0.1125875994,0
0.161052657011,0
0.152105029993,0
0.0767347936019,0
0.170137152834,0
0.160941218727,0
0.120086427301,0
0.0459953248037,0
0.238024382769,0
0.180780760762,0
0.127418511792,0
0.0802466157291,0
0.326562134177,0
0.286396957116,0
0.083900984173,0
0.128533387215,0
0.0324142289258,0
0.0823728148096,0
0.0,0
0.0,0
0.0,0
0.458685816201,1
0.195909270874,0
0.787126586201,1
0.182679633931,0
0.267777559921,0
0.304046765148,0
0.282268060953,0
0.320930168197,0
0.247935837723,0
0.273769168683,0
0.320691519052,0
0.167288531652,0
0.172440478364,0
0.213562001936,0
0.0883399362523,0
0.201415263756,0
0.122711711894,0
0.151113335077,0
0.368842098386,0
0.156720741661,0
0.0994762367938,0
0.183946913171,0
0.0762646052276,0
0.0581007478911,0
0.180159677296,0
0.0594318472033,0
0.148708294625,0
0.0956569482254,0
0.160226299622,0
0.41402561635,0
0.324477263334,0
0.153944213576,0
0.060070368432,0
0.142369765644,0
0.127418511792,0
0.0936340787447,0
0.1370994789,0
0.0629811679422,0
0.131250178386,0
0.211611487289,0
0.0678342826112,0
0.208775610512,0
0.103942942069,0
0.0,0
0.0764242930955,0
0.0880946187801,0
0.0342803863197,0
0.0393602967911,0
0.0,0
0.0389440659944,0
0.181760116847,0
0.185210471659,0
0.130797709999,0
0.133100580774,0
0.0547506580735,0
0.0305888526977,0
0.129981241342,0
0.091000572492,0
0.194645430029,0
0.221786515215,0
0.229835784308,0
0.298229429356,0
0.129233774846,0
0.196094160598,0
0.0405185338194,0
0.0709989466364,0
0.0758415063771,0
0.0818010012778,0
0.0,0
0.0,0
0.0914016201474,0
0.0,0
0.0,0
0.0,0
0.0536331684006,0
0.268181510647,0
0.218877726539,0
0.323712965738,0
0.125658050173,0
0.0922772477446,0
0.077016875743,0
0.371448079731,0
0.193323722378,0
0.0634581164155,0
0.226712155947,0
0.0530722799646,0
0.133363451977,0
0.125285509471,0
0.0962119528642,0
0.0965244675178,0
0.0892477014796,0
0.118896062842,0
0.0314298417101,0
0.0,0
0.0365124116279,0
0.0,0
0.0,0
0.0,0
0.101066963612,0
0.14854949043,0
0.086121620484,0
0.164942004105,0
0.286377131413,0
0.132065356475,0
0.273640256078,0
0.383823399612,0
0.0842624287762,0
0.329041356803,0
0.226328688087,0
0.179141899714,0
0.300468153619,0
0.226509155942,0
0.0,0
0.122309326932,0
0.169607418822,0
0.0,0
0.0281936330074,0
0.0,0
0.0,0
0.0973052324375,0
0.119059088684,0
0.116603741033,0
0.0604742977566,0
0.225684420278,0
0.14077736537,0
0.192457489203,0
0.189225973006,0
0.0415939491181,0
0.250209517427,0
0.186639729326,0
0.073518540824,0
0.0819491113996,0
0.20148511394,0
0.115151019213,0
0.0779727638281,0
0.0724486287941,0
0.0731092997044,0
0.0668683657372,0
0.0578851250159,0
0.0972741420746,0
0.0332703177416,0
0.0,0
0.0382709579195,0
0.0872805888836,0
0.105367748132,0
0.123399131709,0
0.0425659157666,0
0.231474223672,0
0.0898340516254,0
0.0746475646937,0
0.0992441049189,0
0.115351720092,0
0.217748817079,0
0.130506642356,0
0.100548530302,0
0.0246839373758,0
0.100180074145,0
0.125226198413,0
0.117818871971,0
0.134172563503,0
0.0747468658209,0
0.135709630565,0
0.0764319074575,0
0.0,0
0.193642804684,0
0.0528267738897,0
0.0,0
0.0544665974812,0
0.0574590202894,0
0.287505620059,0
0.0755385546743,0
0.0811260857049,0
0.215638032964,0
0.0957250023057,0
0.175160568923,0
0.329028360186,0
0.102160652217,0
0.197419312509,0
0.101491079037,0
0.174792558936,0
0.0343850295738,0
0.219887712181,0
0.101491079037,0
0.102699811754,0
0.1125875994,0
0.13022351806,0
0.139232999055,0
0.0520460847748,0
0.0498462202139,0
0.245849157039,0
0.0,0
0.0,0
0.212055604993,0
0.0439138573702,0
0.0530926521267,0
0.204968686923,0
0.0358106343161,0
0.0329796109817,0
0.0807931358959,0
0.189990755536,0
0.175380769761,0
0.159674825052,0
0.137626130501,0
0.19744146988,0
0.16196617699,0
0.111648352046,0
9.18838256011,0
9.22916830887,0
9.31212730921,0
9.1493724787,0
8.94576966857,0
8.72042057901,0
9.01781022886,0
9.25038588121,0
9.55704188306,0
9.46196025204,0
9.38228022388,0
9.02398679829,0
9.33016869071,0
9.01644760327,0
10.2346023874,0
8.82299187297,0
8.84120842062,0
8.96353324084,0
8.65079548182,0
8.52512484776,0
8.59573021935,0
8.82036081819,0
8.56168416741,0
8.59990651121,0
8.38582323897,0
8.72688465321,0
8.58280573712,0
8.73023482508,0
8.63562599234,0
8.45683996743,0
8.23487917136,0
8.39627532777,0
8.70574689452,0
9.07505464012,0
8.85837681804,0
8.69482242344,0
8.91993353817,0
9.53590052937,0
9.6505864544,0
9.15520658452,0
9.35721041702,0
9.85296004203,0
9.10317864754,0
9.16558243902,0
9.05563316927,0
9.10517405173,0
8.8858007985,0
9.03025745384,0
9.23014958213,0
9.14077449159,0
9.25186772117,0
9.31311454425,0
9.0015939303,0
9.73418578775,0
8.90272928096,0
9.30467585507,0
9.17395768796,0
9.85529817046,0
9.42388573483,0
8.90436617162,0
9.09199289604,0
9.02112400222,0
9.50744931315,0
9.27238452738,0
9.75897682893,0
9.05703371761,0
9.3750735825,0
9.59007507933,0
9.75074784825,0
9.80044895032,0
10.0012321347,0
9.63858225883,0
9.72215525602,0
9.73987563687,0
9.55048077003,0
9.85146824699,0
9.94687996892,0
10.7917239593,0
9.46662105296,0
9.54359897226,0
9.8588052412,0
9.72787053766,0
9.84822441244,0
10.1782078269,0
9.78876748037,0
9.89146401,0
9.34998259509,0
9.09956873631,0
8.84374429807,0
9.12967052319,0
8.74579078705,0
8.77224245858,0
9.14238799617,0
9.00423744343,0
